adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.mongrelmedia.com/film/preggoland.aspx,285844,tt2559458,en,Preggoland,A 35-year-old woman fakes being pregnant to fit in with her friends.,1.788104,/7bens9y1eyjuE3dN32dC58KuWjC.jpg,"[{'name': 'Optic Nerve Films', 'id': 34374}, {'name': 'Titlecard Pictures', 'id': 52358}, {'name': 'Collingwood Management', 'id': 64122}]","{'iso_3166_1': 'CA', 'name': 'Canada'}",,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Fake it 'til you make it.,Preggoland,False,5.4,12.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,60141,tt0241663,pt,Lavoura Arcaica,"Brazilian baroque. The young son that ran from his dominant family, descends into decadence and then returns to the nest. With melodramatic themes of tyrannical fathers, incest, fierce family conflicts and an overheated and intense visual style to match",0.652255,/p6QGjuQC0E4QjJ7Ory8DmpJMoU9.jpg,"[{'name': 'VideoFilmes', 'id': 346}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",,0.0,163.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Lavoura Arcaica,False,7.3,9.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",,131351,tt0103626,en,Afterburn,"Based on a true story, one woman takes on the U.S. military and General Dynamics; maker of the F-16, thought to be the very best tactical fighter in the world. Air Force Captain Theodore T. Harduvel was one of the best F-16 pilots the U.S. had to offer. After much digging, Janet Harduvel discovers a joint military and General Dynamic cover-up. She proves to be unwavering in her search for the truth to clear his name.",1.282798,/3XdN6cm0TgGl9kEYrfUfiPYC87t.jpg,"[{'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",05/30/1992,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He Risked His Life Flying An F-16 - Now She Risks It All To Fight For His Name.,Afterburn,False,4.3,2.0
False,,25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,290864,tt2952602,cn,一個人的武林,"A martial arts instructor working at a police academy gets imprisoned after killing a man by accident. But when a vicious killer starts targeting martial arts masters, the instructor offers to help the police in return for his freedom.",6.636514,/uTgzEoPNiMOUUyDxlg4s3SUQEGn.jpg,"[{'name': 'Emperor Motion Pictures', 'id': 2726}, {'name': 'Heart & Soul Production', 'id': 45424}, {'name': 'Beijing Silver Moon Productions', 'id': 45425}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2014-10-31,129115.0,100.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Kung Fu is a Skill for Killing,Kung Fu Jungle,False,6.5,117.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,96118,tt0058124,sv,För att inte tala om alla dessa kvinnor,"The pretentious critic Cornelius is writing a biography on a famous cellist and to do some research he goes to stay in his house for a few days. He doesn't manage to get an interview with the man, but by talking to all the women who live with him, he comes to learn a lot about the musician's private life none the less. Cornelius then decides to use this information and tries to blackmail the cellist into performing a composition that he, Cornelius, has written.  Written by Leon Wolters",0.617068,/ptyQu0UAkKY1cEfTYeusd2mGwwF.jpg,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1964-01-01,0.0,80.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,All These Women,False,5.7,8.0
False,"{'id': 96871, 'name': 'Father of the Bride Collection', 'poster_path': '/nts4iOmNnq7GNicycMJ9pSAn204.jpg', 'backdrop_path': '/7qwE57OVZmMJChBpLEbJEmzUydk.jpg'}",,"[{'id': 35, 'name': 'Comedy'}]",,11862,tt0113041,en,Father of the Bride Part II,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife, Nina, is expecting too. He was planning on selling their home, but that's a plan that -- like George -- will have to change with the arrival of both a grandchild and a kid of his own.",8.387519,/e64sOI48hQXyru7naBFyssKFxVd.jpg,"[{'name': 'Sandollar Productions', 'id': 5842}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,76578911.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Father of the Bride Part II,False,5.7,173.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",,36233,tt0107863,en,Posse,,2.113993,/6AxMqePVewu7HvDrpbc0HVOVZ7s.jpg,"[{'name': 'Working Title Films', 'id': 10163}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-14,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"From the director of ""New Jack City""",Posse,False,5.3,23.0
False,,0,"[{'id': 16, 'name': 'Animation'}]",http://gibransprophetmovie.com/,283161,tt1640718,en,The Prophet,Exiled artist and poet Mustafa embarks on a journey home with his housekeeper and her daughter; together the trio must evade the authorities who fear that the truth in Mustafaâ€™s words will incite rebellion.,3.996894,/EJcQLFeWufSYxzaZEaAwngyY9k.jpg,"[{'name': 'Ventanarosa Productions', 'id': 689}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Doha Film Institute', 'id': 8152}, {'name': 'Code Red', 'id': 60711}, {'name': 'Bardel Entertainment Inc.', 'id': 73757}, {'name': 'Prophet Screen Partners', 'id': 77961}, {'name': 'MyGroup Lebanon', 'id': 77962}, {'name': 'FFA Private Bank', 'id': 77963}, {'name': 'Creative Projects Group', 'id': 77964}, {'name': 'Gibran National Committee', 'id': 77965}, {'name': 'Hanson', 'id': 77966}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'LB', 'name': 'Lebanon'}, {'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-09-06,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Prophet,False,7.2,26.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,63376,tt1852036,te,Mr Perfect,"Vicky (Prabhas) believes that one should be oneself in a relationship and one shouldn’t change one's orientation for the sake of the partner. Vicky and Priya (Kajal Agarwal) are childhood friends and they like each other. Their parents want to marry them off. But Vicky feels that Priya is a not choice for him as she is willing to sacrifice all her comforts for him. Meanwhile, Vicky meets Maggy who has the same taste and lifestyle orientation. Both of them fall in love. The rest of the story is all about how Vicky realises that adjustment is the essence of any blissful relationship.",0.231904,/iyvl0YD9FCCAJBrsQWbnewe9voO.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-04-21,0.0,146.0,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Mr Perfect,False,4.9,6.0
False,,1525000,"[{'id': 18, 'name': 'Drama'}]",,168742,tt2178256,lo,The Rocket,"Set against the lush backdrop of rural Laos, this spirited drama tells the story of scrappy ten-year-old Ahlo, who yearns to break free from his ill-fated destiny. After his village is displaced to make way for a massive dam, Ahlo escapes with his father and grandmother through the Laotian outback in search of a new home. Along the way, they come across a rocket festival that offers Ahlo a lucrative but dangerous chance to prove his worth.",1.665135,/pX6A55yuMAOVy2AvoIDZzRahyN9.jpg,"[{'name': 'Red Lamp Films', 'id': 13185}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'LA', 'name': ""Lao People's Democratic Republic""}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",,0.0,96.0,[{'iso_639_1': ',Released,,The Rocket,False,6.8,31.0
False,"{'id': 59235, 'name': 'Jesse Stone Collection', 'poster_path': '/1HkiRV7NmMJ04bQiVz6oGHTDhjP.jpg', 'backdrop_path': '/hzhvjWY7l8iesSVQSV8BUCCY8Tk.jpg'}",0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,26114,tt0905345,en,Jesse Stone: Sea Change,"When Police Chief Jesse Stoneâ€™s relationship with his ex-wife worsens, he fears he will relapse into alcoholism. To get his mind off his problems, Jesse begins working on the unsolved murder of a bank teller shot during a robbery. Meanwhile, Stoneâ€™s investigation of an alleged rape draws him into conflict with the town council, which hopes to preserve Paradiseâ€™s reputation as an ideal seaside resort.",2.908563,/eeO6PWjpFFHBpdzWBSnlJ8TPo9b.jpg,"[{'name': 'Brandman Productions', 'id': 3025}, {'name': 'Sony Pictures Television', 'id': 11073}, {'name': 'TWS Productions II', 'id': 12014}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-22,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Jesse Stone: Sea Change,False,6.8,22.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,60479,tt1361828,de,Max Schmeling,"Based on the true story of Max Schmeling. A national hero in the 1930's when he became World heavyweight champion. He lost favour with the Nazi regime when he lost to a black man, Joe Louis, and is sent to the front in the hope he will be killed in battle.",0.878435,/oms4RzoWWJwmbL1q4bhd3IVeruV.jpg,"[{'name': 'Jadran Film', 'id': 168}, {'name': 'Boll Kino Beteiligungs GmbH & Co. KG', 'id': 1062}, {'name': 'Herold Productions', 'id': 1064}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HR', 'name': 'Croatia'}]",2010-10-07,0.0,118.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Max Schmeling,False,4.6,8.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2623,tt0084434,en,An Officer and a Gentleman,"Zack Mayo is a young man who has signed up for Navy Flight School. He is a Navy brat who has a bad attitude problem. Sgt. Foley is there to train and evaluate him and will clearly find Zack wanting. Zack meets Paula, a girl who has little beyond family and must decide what it is he wants to do with his life.",7.936216,/1fveHeEaOpGW91ZM4ViT0Jviuak.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lorimar Film Entertainment', 'id': 1176}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-07-28,129795554.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Life gave him nothing, except the courage to win...and a woman to love.",An Officer and a Gentleman,False,6.8,219.0
False,,350000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,83902,tt0248216,hi,ना तुम जानो ना हम,,0.736613,/hEzVJlKJq4acNAxUh6lhtqflBGT.jpg,"[{'name': 'PFH Entertainment', 'id': 8380}, {'name': 'Saregama HMV', 'id': 8381}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2002-05-09,6100000.0,151.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Sometimes you just leave it to God...,Na Tum Jaano Na Hum,False,4.4,5.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,51230,tt0281724,en,Cinemania,"This documentary about the culture of intense cinephilia in New York City reveals the impassioned world of five obsessed movie buffs. The filmmakers expose this delightfully deranged cult by capturing the daily lives of its members. Interviews in movie houses, on the street and in the homes of the subjects tell the story of each individual. Many cannot hold a job, or choose not to. All of them have demoted the importance of the real world, giving all of their attention to the fantasy world of the movies. These human encyclopedias of cinema see two to five films a day, and from 600 to 2,000 films per year. Many have no physical sex lives, living instead in a world of romance with stars like James Dean or Audrey Hepburn. This is the story of their lives, their memories, their unbending habits and the films they love.",0.446688,/snLIC1iAvnlNCVR6yOO2mrIjiqR.jpg,"[{'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Bayerischer Rundfunk (BR)', 'id': 7333}, {'name': 'Hanfgarn & Ufer Film und TV Produktion', 'id': 24283}, {'name': 'Loop Filmworks', 'id': 62350}, {'name': 'Winstar Film + Video', 'id': 62351}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-07-06,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cinemania,False,7.1,10.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,42511,tt0012532,en,Orphans of the Storm,"Henriette and Louise, a foundling, are raised together as sisters. When Louise goes blind, Henriette swears to take care of her forever. They go to Paris to see if Louise's blindness can be cured, but are separated when an aristocrat lusts after Henriette and abducts her. Only Chevalier de Vaudrey is kind to her, and they fall in love. The French Revolution replaces the corrupt Aristocracy with the equally corrupt Robespierre. De Vaudrey, who has always been good to peasants, is condemned to death for being an aristocrat, and Henriette for harboring him. Will revolutionary hero Danton, the only voice for mercy in the new regime, be able to save them from the guillotine?",1.526876,/vcZKajKPL4Xtjzmov9tJY3IYhS6.jpg,"[{'name': 'D.W. Griffith Productions', 'id': 4759}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1921-12-28,0.0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Orphans of the Storm,False,6.8,20.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,12101,tt0070723,en,Soylent Green,"In an overpopulated futuristic Earth, a New York police detective finds himself marked for murder by government agents when he gets too close to a bizarre state secret involving the origins of a revolutionary and needed new foodstuff.",7.630456,/tIQVty3lbBzwuLemEDQic1Axfbd.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-04-19,3600000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What is the secret of Soylent Green?,Soylent Green.,False,6.8,305.0
False,,1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.charliechaplin.com/biography/articles/4-City-Lights,901,tt0021749,en,City Lights,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl. The film was a great success and today is deemed a cult classic.,10.891524,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,"[{'name': 'Charles Chaplin Productions', 'id': 1315}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-01-30,19181.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,True Blind Love,city lights,False,8.2,444.0
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,189332,tt0347037,en,El misterio Galíndez,"On March 12, 1956, Basque Nationalist Jesús de Galíndez Suarez disappears from his apartment in New York, never heard from again. He had been working with the FBI and was about to publish a book critical of Dominican strongman, Trujillo. In 1988, a graduate student, Muriel Colber, wants to make Galíndez the subject of her dissertation. She's in Spain doing research; finding little, she goes to Santo Domingo. At every turn, the CIA, in the person of agent Robards, tries to thwart her; and, at each turn, as she considers abandoning the project, someone offers new information, often contradictory. She wants the truth behind the Galíndez mystery; will she find it?",0.9048,/zboNhkSW5emem6BWjIxKVt0UNgX.jpg,[],[],2003-09-26,0.0,0.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,THE GALÍNDEZ FILE,False,5.5,2.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,26447,tt0090564,en,3:15,,0.36671,/aaJsvr7AIUcIIJvtrraF9Re153Q.jpg,"[{'name': 'Romax', 'id': 4513}, {'name': 'Wescom', 'id': 4515}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-01-31,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,3:15,False,6.0,2.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,110823,tt0064329,en,Ruba al prossimo tuo,"A detective gets involved with the beautiful daughter of an old friend. The daughter turns out to be a jewel thief, who in turn gets the detective involved in a caper in Austria.",0.060415,/o0qQsEU0W5JWfn3OL6g18rXeghX.jpg,"[{'name': 'Cinema Center Films', 'id': 3070}, {'name': 'Vides Cinematografica', 'id': 12111}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"He was a good, law-abiding citizen, but she didn't hold that against him.",A Fine Pair,False,3.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",,23590,tt0024516,en,Sagebrush Trail,"Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that 'Jones', one of the outlaws he has become friends with, committed the murder that Brant was sent up for, but has no knowledge that anyone was ever put in jail for his crime. Willing to forgive and forget, Brant doesn't realize that 'Jones' has not only fallen for the same pretty shopgirl Brant has, but begins to suspect that Brant is not truly an outlaw.",1.064154,/jRjyM8Vfqs4IdbRUbxCA7oH5CIw.jpg,"[{'name': 'Lone Star Productions', 'id': 66465}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-12-15,0.0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Romance rides in a drama of thundering hoofs and blazing guns!,Sagebrush Trail,False,4.2,10.0
